514	0.016513761	8.280254777	0	2.469790121	3.611236435
515	0.01559633	8.662420382	0	2.541445834	3.657065514
516	0.017431193	8.98089172	0	2.604197583	3.691496687
517	0.022018349	9.299363057	0	2.677125291	3.735426115
518	0.024770642	9.554140127	0	2.734365063	3.774843872
519	0.023853211	9.74522293	0	2.79499682	3.813311804
520	0.02293578	9.936305732	0	2.856476574	3.847268064
521	0.021100917	10	0	2.921772313	3.87695011
522	0.019266055	10	0	2.976892092	3.911381284
523	0.018348624	10	0	3.030315879	3.941300786
524	0.016513761	9.872611465	0	3.089675641	3.975494503
525	0.01559633	9.74522293	0	3.145219419	3.989741885
526	0.016513761	9.617834395	0	3.214331143	4.028684729
527	0.016513761	9.426751592	0	3.262666949	4.041507373
528	0.018348624	9.171974522	0	3.322874709	4.074276352
529	0.021100917	8.917197452	0	3.380962476	4.101583834
530	0.02293578	8.598726115	0	3.430146279	4.113931565
531	0.023853211	8.343949045	0	3.481874073	4.130316054
532	0.023853211	8.025477707	0	3.533177867	4.157148624
533	0.022018349	7.707006369	0	3.591689633	4.175432764
534	0.019266055	7.324840764	0	3.644265423	4.19989077
535	0.018348624	7.006369427	0	3.704473182	4.213188327
536	0.017431193	6.687898089	0	3.751112996	4.22601097
537	0.016513761	6.343949045	0	3.807080772	4.23978344
538	0.01559633	6.044585987	0	3.860504558	4.257117755
539	0.01559633	5.74522293	0	3.913504346	4.267328378
540	0.014678899	5.47133758	0	3.967352131	4.280863391
541	0.014678899	5.197452229	0	4.02755989	4.282763042
542	0.012844037	4.929936306	0	4.082255671	4.300097357
543	0.010091743	4.656050955	0	4.140767437	4.314107283
544	0.009174312	4.407643312	0	4.19503922	4.330254316
545	0.009174312	4.171974522	0	4.260758957	4.338090376
546	0.011009174	3.936305732	0	4.330294679	4.349013369
547	0.01559633	3.72611465	0	4.394318423	4.346163892
548	0.021100917	3.515923567	0	4.46003816	4.354712322
549	0.018348624	3.312101911	0	4.518125927	4.371334267
550	0.014678899	3.114649682	0	4.581301675	4.375845938
551	0.012844037	2.929936306	0	4.655925376	4.385819106
552	0.014678899	2.76433121	0	4.736061056	4.393180253
553	0.01559633	2.598726115	0	4.810260759	4.393655166
554	0.01559633	2.445859873	0	4.882764469	4.401016313
555	0.016513761	2.286624204	0	4.959508162	4.404578159
556	0.013761468	2.152866242	0	5.030739877	4.402678508
557	0.011009174	2.012738854	0	5.101547594	4.407902548
558	0.008256881	1.878980892	0	5.201187195	4.413838957
559	0.003669725	1.74522293	0	5.270298919	4.409802199
560	0.002752294	1.624203822	0	5.376298495	4.413601501
561	0.006422018	1.541401274	0	5.455586178	4.412414219
562	0.010091743	1.458598726	0	5.544625821	4.41692589
563	0.008256881	1.369426752	0	5.635361459	4.41431387
564	0.006422018	1.280254777	0.047619048	5.730337079	4.401966139
565	0.006422018	1.197452229	0.047619048	5.828704685	4.404340702
566	0.005504587	1.121019108	0.047619048	5.923256307	4.39864175
567	0.008256881	1.044585987	0.047619048	6.023743905	4.397217011
568	0.012844037	0.974522293	0.047619048	6.136103456	4.395554817
569	0.014678899	0.910828025	0.047619048	6.223023108	4.393655166
570	0.009174312	0.853503185	0.047619048	6.326478694	4.378695415
571	0.004587156	0.802547771	0.047619048	6.43502226	4.381069978
572	0.006422018	0.751592357	0.047619048	6.544837821	4.371334267
573	0.00733945	0.700636943	0.047619048	6.650837397	4.361123644
574	0.00733945	0.656050955	0.047619048	6.762772949	4.354949778
575	0.00733945	0.611464968	0.047619048	6.876828493	4.342364591
576	0.006422018	0.573248408	0.095238095	6.997668009	4.349725738
577	0.004587156	0.52866242	0.095238095	7.093491626	4.327167383
578	0.002752294	0.49044586	0.095238095	7.226627093	4.310307981
579	0.003669725	0.464968153	0.142857143	7.3249947	4.306033766
580	0.003669725	0.439490446	0.142857143	7.436082256	4.287037257
581	0.001834862	0.420382166	0.142857143	7.534449862	4.278726284
582	0.000917431	0.394904459	0.19047619	7.655289379	4.263054164
583	0.004587156	0.382165605	0.19047619	7.77740089	4.243107829
584	0.008256881	0.363057325	0.238095238	7.877888488	4.235034312
585	0.005504587	0.331210191	0.285714286	7.983464066	4.221974212
586	0.000917431	0.286624204	0.285714286	8.098367607	4.202265334
587	0	0.267515924	0.333333333	8.195463218	4.179944435
588	0.000917431	0.25477707	0.380952381	8.306126775	4.163085033
589	0.000917431	0.248407643	0.428571429	8.395166419	4.144563436
590	0	0.229299363	0.476190476	8.485902056	4.120342887
591	0	0.210191083	0.523809524	8.600381598	4.102058747
592	0	0.203821656	0.571428571	8.691117236	4.079975305
593	0	0.197452229	0.666666667	8.767860929	4.060266426
594	0	0.184713376	0.714285714	8.883612466	4.036995702
595	0	0.178343949	0.80952381	8.952724189	4.015149716
596	0	0.165605096	0.904761905	9.045155819	3.99330373
597	0.004587156	0.152866242	1.047619048	9.128683485	3.971220288
598	0.005504587	0.140127389	1.142857143	9.213907144	3.943912806
599	0.004587156	0.127388535	1.285714286	9.280898876	3.916367867
600	0.003669725	0.121019108	1.476190476	9.371634513	3.89855864
601	0.002752294	0.108280255	1.666666667	9.432690269	3.874100634
602	0.001834862	0.101910828	1.857142857	9.492050032	3.847742977
603	0.001834862	0.101910828	2.095238095	9.562009752	3.823522428
604	0.000917431	0.108280255	2.333333333	9.614585542	3.804763375
605	0	0.095541401	2.666666667	9.673521306	3.76914492
606	0	0.089171975	2.952380952	9.71761713	3.744449457
607	0	0.089171975	3.333333333	9.782912868	3.714767411
608	0.004587156	0.082802548	3.666666667	9.822768709	3.686035191
609	0.003669725	0.082802548	4.095238095	9.847360611	3.660389903
610	0.000917431	0.082802548	4.523809524	9.889336443	3.631895139
611	0	0.076433121	5.047619048	9.915624338	3.60506257
612	0	0.076433121	5.571428571	9.927920288	3.568731746
613	0	0.070063694	6.142857143	9.952936188	3.539287156
614	0	0.070063694	6.761904762	9.965656137	3.503668701
615	0	0.063694268	7.333333333	9.989400042	3.471374635
616	0	0.050955414	7.952380952	9.992368031	3.439555482
617	0	0.044585987	8.523809524	9.990248039	3.401799919
618	0	0.044585987	9.047619048	10	3.369268397
619	0	0.044585987	9.523809524	9.988552046	3.333175029
620	0	0.031847134	9.761904762	9.962264151	3.296131836
621	0	0.01910828	10	9.95505618	3.265499964
622	0	0.01910828	9.904761905	9.941488234	3.228456771
623	0	0.025477707	9.857142857	9.904176383	3.190938665
624	0	0.01910828	9.428571429	9.876192495	3.156982404
625	0	0.012738854	8.952380952	9.834640661	3.120414124
626	0	0.01910828	8.19047619	9.830824677	3.086220407
627	0	0.025477707	7.428571429	9.788000848	3.046565194
628	0	0.025477707	6.619047619	9.727793089	3.006672524
629	0	0.01910828	5.761904762	9.707865169	2.966304941
630	0	0.025477707	5	9.661225355	2.934248332
631	0	0.038216561	4.19047619	9.604409582	2.890318904
632	0	0.031847134	3.523809524	9.547169811	2.847339301
633	0	0.025477707	2.952380952	9.500529998	2.810058652
634	0	0.01910828	2.428571429	9.4500742	2.774677653
635	0.000917431	0.025477707	2.047619048	9.376722493	2.735259896
636	0.002752294	0.01910828	1.714285714	9.312274751	2.699641441
637	0.002752294	0.006369427	1.428571429	9.269450922	2.657611664
638	0.000917431	0	1.19047619	9.205427178	2.617244081
639	0	0	1	9.139707441	2.577588868
640	0	0	0.857142857	9.057027772	2.549569017
641	0	0	0.714285714	8.987068052	2.499228267
642	0	0	0.571428571	8.91498834	2.458385772
643	0	0	0.523809524	8.838668645	2.422054947
644	0	0	0.428571429	8.750053	2.380737539
645	0.000917431	0.006369427	0.380952381	8.662285351	2.335145917
646	0.002752294	0.012738854	0.333333333	8.581725673	2.300239831
647	0	0.012738854	0.285714286	8.508373967	2.26628357
648	0	0.012738854	0.238095238	8.400678397	2.221641773
649	0	0.006369427	0.19047619	8.311214755	2.182698929
650	0	0.006369427	0.19047619	8.228535086	2.140906608
651	0	0	0.142857143	8.1250795	2.108612542
652	0	0	0.142857143	8.034343863	2.069669698
653	0	0.006369427	0.142857143	7.954632181	2.02835229
654	0	0.012738854	0.142857143	7.836760653	1.985610144
655	0.000917431	0.012738854	0.095238095	7.731609074	1.949991689
656	0.002752294	0.012738854	0.095238095	7.650201399	1.912711039
657	0	0.012738854	0.095238095	7.54250583	1.874955477
658	0	0.006369427	0.047619048	7.443290227	1.839337022
659	0	0	0.047619048	7.341954632	1.799681808
660	0	0	0.047619048	7.257154971	1.76168879
661	0	0	0.047619048	7.141403434	1.732719113
662	0	0.006369427	0.047619048	7.039643841	1.695438463
663	0	0	0.047619048	6.948908204	1.663144397
664	0	0	0.047619048	6.831884672	1.624439009
665	0	0.006369427	0	6.74242103	1.599506091
666	0	0.006369427	0	6.629637481	1.563175267
667	0	0	0	6.529149883	1.533255764
668	0	0	0	6.429086284	1.495975115
669	0	0	0	6.331566674	1.46819272
670	0	0	0	6.24507102	1.438273217
671	0	0.006369427	0	6.140767437	1.406216608
672	0	0.006369427	0	6.042823829	1.3779593
673	0	0.006369427	0	5.93258427	1.346140147
674	0	0.006369427	0	5.843544626	1.320732315
675	0	0.006369427	0.047619048	5.72991308	1.290575357
676	0	0	0	5.643841425	1.257806378
677	0	0	0	5.537841849	1.227174507
678	0	0	0	5.433538266	1.202241588
679	0	0	0	5.338562646	1.174221737
680	0	0	0	5.236379054	1.150001187
681	0	0.006369427	0	5.143523426	1.126493007
682	0	0.006369427	0	5.043883824	1.098948068
683	0	0.006369427	0	4.937036252	1.073540237
684	0	0	0	4.841636633	1.04718258
685	0	0	0	4.741149035	1.024386769
686	0	0	0	4.654653381	1.001828414
687	0	0	0	4.559253763	0.977370408
688	0	0	0	4.449438202	0.953387315
689	0	0	0	4.361670553	0.931778786
690	0	0	0	4.254398982	0.905421129
691	0	0	0	4.177655289	0.88571225
692	0	0	0	4.080559678	0.865765916
693	0	0	0	4.003815985	0.844394842
694	0	0	0	3.897816409	0.824448508
695	0	0	0	3.824464702	0.805926911
696	0	0	0	3.730337079	0.782418731
697	0	0	0	3.646385414	0.767221523
698	0	0	0	3.555649777	0.74585045
699	0	0	0	3.476786093	0.723529551
700	0	0	0	3.404706381	0.706670149
701	0	0	0	3.317362731	0.687436184
702	0	0	0	3.235531058	0.671764063
703	0	0	0	3.16005936	0.650867903
704	0	0	0	3.101547594	0.635908152
705	0	0	0	3.020563918	0.618573837
706	0	0	0	2.948908204	0.605038824
707	0	0	0	2.881916472	0.581055731
708	0	0.006369427	0	2.804324783	0.569657825
709	0	0	0	2.731821073	0.553985705
710	0	0	0	2.661013356	0.53926341
711	0	0	0	2.602077592	0.524778572
712	0	0	0	2.524061904	0.514330492
713	0	0	0	2.468094128	0.497233633
714	0	0	0	2.416790333	0.481561513
715	0	0	0	2.345982616	0.467551587
716	0	0	0	2.293830825	0.4549664
717	0	0	0	2.228959084	0.443805951
718	0	0	0	2.172991308	0.432882958
719	0	0	0	2.115751537	0.417923207
720	0	0	0	2.064871741	0.40723767
721	0	0	0	2.007631969	0.397501959
722	0	0	0	1.956328175	0.385391684
723	0	0	0	1.8999364	0.376843255
724	0	0	0	1.8499046	0.367819913
725	0.001834862	0	0	1.812168751	0.355947095
726	0	0	0	1.757048972	0.345973927
727	0	0.006369427	0	1.708713165	0.336950585
728	0	0.01910828	0	1.663769345	0.327452331
729	0	0.006369427	0	1.629425482	0.318428989
730	0	0	0	1.582785669	0.309643103
731	0	0	0	1.542081832	0.298482654
732	0	0	0	1.490778037	0.293021157
733	0	0	0	1.458978164	0.286847292
734	0	0	0	1.41742633	0.274974473
735	0	0	0	1.375450498	0.268800608
736	0	0	0	1.338138647	0.26215183
737	0.000917431	0	0	1.309730761	0.258352528
738	0.001834862	0	0	1.264786941	0.249329186
739	0.003669725	0	0	1.235531058	0.2405433
740	0.005504587	0	0	1.201611194	0.233182153
741	0.002752294	0	0	1.169811321	0.227958113
742	0.000917431	0	0	1.131651473	0.222021704
743	0.003669725	0	0	1.102819589	0.215610382
744	0.001834862	0	0	1.076531694	0.208249234
745	0	0	0	1.048971804	0.202075369
746	0	0	0	1.016747933	0.196613872
747	0	0	0	0.977316091	0.191627288
748	0	0	0	0.953572186	0.189015268
749	0	0	0	0.931948272	0.184266141
750	0	0	0	0.905660377	0.177617363
751	0	0	0	0.875556498	0.171443497
752	0	0	0	0.853084588	0.166931826
753	0	0	0	0.833156667	0.163132524
754	0	0	0	0.807716769	0.157433572
755	0	0	0	0.786516854	0.155059008
756	0	0	0	0.761076956	0.152446988
757	0	0	0	0.742845029	0.145560753
758	0	0	0	0.719525122	0.140811626
759	0	0	0	0.7000212	0.138199606
760	0	0	0	0.681789273	0.137487237
761	0	0	0	0.663133347	0.132975566
762	0	0	0	0.644477422	0.126326787
763	0	0	0	0.624125503	0.123239855
764	0	0	0	0.606741573	0.121102747
765	0	0	0	0.594445622	0.117303445
766	0	0	0	0.5749417	0.114928882
767	0	0	0	0.559677761	0.111604493
768	0	0	0	0.540173839	0.104955714
769	0	0	0	0.532117872	0.104718258
770	0	0	0	0.509645961	0.101631325
771	0	0	0	0.497774009	0.099256762
772	0	0	0	0.48759805	0.095220003
773	0	0	0	0.468942124	0.092370527
774	0	0	0	0.45240619	0.091183245
775	0	0	0	0.439686241	0.089995963
776	0	0	0	0.429086284	0.08429701
777	0	0	0	0.415942336	0.084771923
778	0	0	0	0.404070384	0.083347185
779	0	0	0	0.392198431	0.082397359
780	0	0	0	0.381174475	0.081922447
